name	version	description	downloads_monthly	repository	homepage	license	keywords	published	updated	featured
@org.ai/types	2.4.0	Shared type definitions for AI primitives packages	373			MIT	ai,types,primitives,typescript	2026-01-09T13:30:23.411Z	2026-05-26T14:47:20.417Z	false
@org.ai/react	0.1.0	React SDK for id.org.ai — Agent-First Identity	146	https://github.com/dot-org-ai/id.org.ai	https://id.org.ai	MIT	identity,auth,oauth,pkce,react,agent,id.org.ai,headlessly	2026-03-26T18:25:24.531Z	2026-03-26T18:25:24.718Z	false
@org.ai/core	2.1.3	Core AI primitives: generate, AIPromise, template literals, and context management	114			MIT	ai,primitives,generate,promise,template,context	2026-01-12T18:25:46.831Z	2026-01-12T18:25:47.149Z	false
@org.ai/config	0.0.2	Shared TypeScript and ESLint configurations for the primitives.org.ai monorepo.	22					2025-12-23T02:31:47.094Z	2025-12-23T02:36:47.268Z	false
@org.ai/examples	0.0.1	Real-world examples of digital businesses using primitives.org.ai	18			MIT	examples,saas,api,marketplace,directory,startup,vc	2025-12-23T02:24:58.438Z	2025-12-23T02:24:58.763Z	false
@nathanclevenger/googlethis	1.8.3	A simple yet powerful module to retrieve organic search results and much more from Google.	93	https://github.com/nathanclevenger/google-this	https://github.com/LuanRT/google-this#readme	MIT	search,google,google-this,google-search,google-scraper,google-image-search,reverse-image-search,search-results,web-scraping,image-search,image,scraper,serp,gis	2024-08-28T08:09:30.377Z	2024-08-28T08:13:29.660Z	false
@nathanclevenger/ui	0.0.3	Reusable React Component Library	32					2023-07-07T10:32:36.319Z	2023-07-07T11:08:28.087Z	false
@nathanclevenger/db-mongodb	0.0.3	Unofficial MongoDB database adapter for Payload to support `readPreference=nearest`	28	https://github.com/payloadcms/payload	https://payloadcms.com	MIT		2023-10-12T08:02:58.488Z	2023-10-12T08:02:58.665Z	false
@graphdl/core	0.4.0	Pure TypeScript DSL for defining entity graphs with noun/verb semantics and relationship operators	834	https://github.com/ai-primitives/primitives.org.ai	https://graphdl.org	MIT	graphdl,schema,dsl,entity,graph,typescript,noun,verb,relationships,ai,mdxld,json-ld	2023-11-05T22:36:26.832Z	2026-05-26T12:00:50.645Z	false
@graphdl/ui	0.0.14		92					2023-12-05T10:32:38.735Z	2024-01-12T10:07:21.691Z	false
@mdx.do/mdx	0.1.0	A powerful MDX processor that can compile, evaluate, and manipulate MDX content with support for frontmatter, components, and AST manipulation	20	https://github.com/drivly/mdx.do	https://mdx.do	MIT	mdx,markdown,react,compiler,frontmatter,ast,processor,jsx	2024-12-11T21:34:28.335Z	2024-12-11T21:34:28.612Z	false
saaskit	0.2.15	**SaaS**kit.js from [SaaS.Dev](https://saas.dev) is a highly opinionated framework and abstraction layer for rapidly  creating, launching, and iterating on SaaS products like Apps, APIs, and Marketplaces.	8871			MIT		2021-08-14T13:31:10.943Z	2021-11-08T17:04:28.918Z	false
ai-functions	2.4.0	Core AI primitives for building intelligent applications	2383			MIT	ai,functions,embeddings,cloudflare,oauth,primitives	2023-07-11T20:24:24.176Z	2026-05-26T14:46:35.913Z	false
oauth.do	0.3.3	OAuth authentication SDK, React components, and Hono middleware for org.ai identity	1088	https://github.com/dot-do/oauth.do	https://oauth.do	MIT	oauth,authentication,auth,login,identity,cli,sdk,org-ai,workos,authkit,react,hono	2025-12-04T21:02:30.392Z	2026-03-27T20:54:07.550Z	false
rpc.do	0.2.4	Lightweight transport-agnostic RPC client proxy	1038	https://github.com/dot-do/rpc.do	https://rpc.do	MIT	rpc,proxy,capnweb,transport,websocket,http,cloudflare,workers	2025-12-04T21:17:05.283Z	2026-01-31T16:38:23.166Z	false
ai-providers	2.4.0	Unified AI provider registry with Cloudflare AI Gateway support	989			MIT	ai,providers,llm,openai,anthropic,google,cloudflare,gateway,primitives	2025-04-14T08:23:46.746Z	2026-05-26T14:46:44.390Z	false
digital-tools	2.4.0	Tools that can be used by both humans and AI agents	989			MIT	ai,tools,agents,humans,primitives,mcp	2025-12-23T02:31:58.139Z	2026-05-26T14:47:06.058Z	false
ai-workflows	2.4.0	Event-driven workflows with state machine support	882			MIT	ai,workflows,events,state-machine,primitives	2024-10-22T10:48:30.486Z	2026-05-26T14:46:50.578Z	false
language-models	2.4.0	Model listing and resolution for LLM providers	754			MIT	ai,llm,language-models,openrouter,primitives	2025-05-01T09:39:20.437Z	2026-05-26T14:47:14.528Z	false
mdxui	7.0.0-alpha.1	Higher-order abstractions for Business-as-Code. Type-safe components that abstract entire business domains.	743	https://github.com/dot-do/ui	https://mdxui.dev	MIT	mdx,react,typescript,components,ui,design-system,platform-do,zod,site,app,saas,dashboard	2025-05-20T20:13:24.684Z	2026-05-28T14:34:46.527Z	false
apis.do	0.0.1	Unified API Gateway for all domains and services in the .do ecosystem	743	https://github.com/drivly/ai	https://apis.do	MIT	api,gateway,clickable,developer,experience,rest,json,http	2022-09-29T12:46:58.309Z	2025-03-27T15:15:42.819Z	false
business-as-code	2.4.0	Primitives for expressing business logic and processes as code	698			MIT	business,logic,code,primitives	2025-04-12T15:45:33.502Z	2026-05-26T14:46:56.875Z	false
functions.do	0.0.5	A framework and platform for easily creating, managing, evaluating, and iterating on AI functions & object generation	636	https://github.com/ai-primitives/functions.do	https://functions.do	MIT	functions,serverless,api,endpoints,cloud-functions,ai,functions,object generation	2025-03-09T11:08:39.127Z	2025-03-11T08:56:21.110Z	false
@auto.dev/sdk	0.1.23	SDK, MCP, and CLI for the auto.dev APIs	635	https://github.com/auto-dot-dev/sdk	https://github.com/auto-dot-dev/sdk#readme	MIT	auto.dev,automotive,vin,sdk,mcp,cli	2026-03-31T14:29:41.522Z	2026-05-12T20:13:42.779Z	false
ai-database	2.4.0	AI-powered database interface primitives with mdxld conventions	627	https://github.com/ai-primitives/primitives.org.ai	https://github.com/ai-primitives/primitives.org.ai#readme	MIT	ai,database,linked-data,mdxld,primitives	2024-12-17T13:57:36.599Z	2026-05-26T14:46:26.718Z	false
ai-evaluate	2.4.0	Runtime sandboxed execution of AI-generated code in V8 isolates	616			MIT	ai,sandbox,evaluate,cloudflare,workers,miniflare,primitives	2025-12-20T12:15:21.736Z	2026-05-26T14:46:29.272Z	false
workflows.do	0.0.1	A framework and platform for building, deploying, and managing enterprise-grade AI workflows	597	https://github.com/drivly/ai	https://workflows.do	MIT	workflows,business-process,automation,ai,state-machine,serverless,event-driven	2025-03-27T08:59:35.226Z	2025-03-27T08:59:35.408Z	false
id.org.ai	0.3.1	Agent-first identity — Humans. Agents. Identity.	567	https://github.com/dot-org-ai/id.org.ai	https://id.org.ai	MIT	identity,auth,agents,oauth,mcp,github,cloudflare,durable-objects	2026-01-16T09:56:52.663Z	2026-05-05T21:09:46.951Z	false
ai-props	2.4.0	AI-powered props primitives for intelligent component properties	566			MIT	ai,props,react,primitives	2024-12-14T23:14:35.362Z	2026-05-26T14:46:41.833Z	false
services-as-software	2.4.0	Primitives for building AI-powered services that operate as software	563			MIT	services,software,ai,primitives	2025-05-01T09:39:46.081Z	2026-05-26T14:47:18.033Z	false
integrations.do	0.1.1	Unified interface for connecting applications and automating workflows across services	562	https://github.com/drivly/ai	https://integrations.do	MIT	integrations,api,connectors,workflows,automation,webhooks,triggers,actions,typescript,sdk,cli	2025-04-14T08:20:10.550Z	2025-04-29T09:19:44.780Z	false
sdk.do	0.0.1	SDK for publishing Functions, Workflows, and Databases to NPM	542	https://github.com/drivly/ai	https://sdk.do	MIT	sdk,npm,publish,functions,workflows,databases,typescript,cli	2025-04-14T08:21:41.740Z	2025-04-14T08:21:41.963Z	false
goals.do	0.0.1	A concise, elegant SDK for defining and tracking OKRs (Objectives & Key Results)	475	https://github.com/drivly/ai	https://goals.do	MIT	goals,objectives,okr,key results,tracking,management,sdk,apis	2025-04-14T08:19:40.580Z	2025-04-14T08:19:40.854Z	false
experiments.do	0.0.1	A framework for testing hypotheses, measuring outcomes, and iteratively improving your AI applications	470	https://github.com/drivly/ai	https://experiments.do	MIT	experiments,a/b testing,feature flags,hypothesis testing,ai,optimization	2025-04-14T08:19:12.551Z	2025-04-14T08:19:12.786Z	false
analytics.do	0.0.1	A framework for collecting, analyzing, and acting on user feedback and analytics data	466	https://github.com/drivly/ai	https://analytics.do	MIT	analytics,user feedback,experimental design,a/b testing,ai,evaluation	2025-04-14T08:18:15.890Z	2025-04-14T08:18:16.170Z	false
mdxld	1.9.1	Lightweight MDX + Linked Data parser and stringifier	462	https://github.com/ai-primitives/mdx.org.ai	https://github.com/ai-primitives/mdx.org.ai#readme	MIT	mdx,mdxld,linked-data,json-ld,parse,stringify	2024-12-16T18:45:01.206Z	2026-01-26T11:40:58.674Z	false
evals.do	0.0.1	Evaluation tools for AI components, functions, workflows, and agents	451	https://github.com/drivly/ai	https://evals.do	MIT	evaluation,ai,testing,benchmarking,metrics,quality,performance	2025-04-14T08:18:58.113Z	2025-04-14T08:18:58.399Z	false
mcp.do	0.0.1	Model Context Protocol for standardized AI model interactions	442	https://github.com/drivly/ai	https://mcp.do	MIT	mcp,ai,model-context-protocol,standardization,interoperability,context-window,prompt-engineering	2025-04-14T08:20:41.304Z	2025-04-14T08:20:41.603Z	false
triggers.do	0.0.1	SDK for managing event triggers that initiate workflows	440	https://github.com/drivly/ai	https://triggers.do	MIT	triggers,events,workflows,sdk,typescript	2025-04-14T08:22:26.691Z	2025-04-14T08:22:26.927Z	false
gpt.do	0.0.1	Simplified interface for GPT models with enhanced capabilities	439	https://github.com/drivly/ai	https://gpt.do	MIT	gpt,ai,language-model,openai,chat,completion,generation	2025-04-14T08:19:55.421Z	2025-04-14T08:19:55.651Z	false
digital-objects	1.1.0	Unified storage primitive for AI primitives - nouns, verbs, things, actions	435	https://github.com/org-ai/primitives	https://primitives.org.ai/digital-objects	MIT	digital-objects,durable-objects,cloudflare,sqlite,graph,entity,nouns,verbs,things,actions,linguistics,ai-primitives	2026-01-16T09:56:50.118Z	2026-03-09T21:50:18.113Z	false
ai-experiments	2.4.0	Runtime A/B testing for AI variants in production - traffic splitting, decision strategies, and ClickHouse-backed outcome tracking	431			MIT	ai,experiments,clickhouse,analytics,primitives	2025-05-06T08:53:58.851Z	2026-05-26T14:46:32.437Z	false
actions.do	0.0.1	SDK for performing tasks within workflows	416	https://github.com/drivly/ai	https://actions.do	MIT	actions,tasks,workflows,sdk,typescript	2025-04-14T08:17:46.827Z	2025-04-14T08:17:47.081Z	false
database.do	0.0.1	AI-Native Data Access SDK for seamless database operations	403	https://github.com/drivly/ai	https://database.do	MIT	database,ai,data,schema,orm,mongodb,postgresql,sqlite	2025-03-27T15:18:01.074Z	2025-03-27T15:18:01.301Z	false
searches.do	0.0.1	SDK for querying and retrieving data in workflows	389	https://github.com/drivly/ai	https://searches.do	MIT	searches,query,data,workflows,sdk,typescript	2025-04-14T08:21:56.619Z	2025-04-14T08:21:56.911Z	false
llm.do	0.0.1	Intelligent AI Gateway for routing requests to optimal language models with Vercel AI SDK provider support	386	https://github.com/drivly/ai	https://llm.do	MIT	llm,ai,language-model,gateway,router,model-selection,multi-model,vercel-ai-sdk,ai-sdk-provider,embeddings	2025-04-14T08:20:25.988Z	2025-04-14T08:20:26.219Z	false
tasks.do	0.0.1	Human-in-the-loop workflows enabling powerful task management with the Tasks & Queue collections	386	https://github.com/drivly/ai	https://tasks.do	MIT	tasks,queues,human-in-the-loop,workflows,task-management,slack,blocks	2025-04-14T08:22:11.604Z	2025-04-14T08:22:11.854Z	false
models.do	0.0.1	Search, filter, and compare Large Language Models based on capabilities and attributes	377	https://github.com/drivly/ai	https://models.do	MIT	models,llm,ai,model-selection,capabilities,comparison	2025-04-14T08:20:56.463Z	2025-04-14T08:20:56.818Z	false
plans.do	0.0.1	SDK for creating and managing structured plans with steps, timelines and integration with APIs.do	344	https://github.com/drivly/ai	https://plans.do	MIT	plans,planning,project-planning,roadmaps,sdk,apis	2025-04-14T08:21:11.530Z	2025-04-14T08:21:11.823Z	false
digital-workers	2.4.0	Common abstract interface over AI Agents and Humans	343			MIT	ai,agents,humans,workers,primitives	2025-05-06T12:47:12.658Z	2026-05-26T14:47:09.332Z	false
edge-api	0.1.70	Simplified Edge API Router with JWT Auth, Logging, and Database	319	https://github.com/nathanclevenger/edge-api	https://github.com/nathanclevenger/edge-api#readme	MIT		2023-06-08T09:29:19.116Z	2024-05-14T15:14:26.583Z	false
graphdl.js	0.1.0	GraphDL Reference Implementation	314	https://github.com/graphdl/graphdl	https://graphdl.org	MIT		2022-07-25T15:45:54.745Z	2022-07-25T15:45:54.865Z	false
ai-tests	2.4.0	Dev-time test assertions for AI behavior - expect, should, assert, describe, it via RPC	309			MIT	ai,test,chai,expect,assert,workers,rpc,primitives	2025-12-23T02:31:34.923Z	2026-05-26T14:46:47.544Z	false
digital-products	2.4.0	Primitives for defining and building digital products	304			MIT	products,apps,api,digital,primitives	2025-12-23T02:31:50.630Z	2026-05-26T14:46:59.740Z	false
projects.do	0.0.1	SDK for project management with tasks, resources, and timelines integrated with APIs.do	295	https://github.com/drivly/ai	https://projects.do	MIT	projects,project-management,tasks,resources,sdk,apis	2025-04-14T08:21:26.188Z	2025-04-14T08:21:26.521Z	false
remark-mdxld	0.2.1	Remark plugin for MDX with integrated support for YAML and YAML-LD Frontmatter	290	https://github.com/ai-primitives/remark-mdxld	https://mdxld.org	MIT	remark,mdx,yaml-ld,frontmatter,unified	2024-12-15T13:38:21.765Z	2024-12-23T10:33:59.609Z	false
agentic.md	0.1.1	Build AI Agents and Agentic Workflows in Markdown	279	https://github.com/drivly/agentic.md	https://github.com/drivly/agentic.md#readme	MIT	ai,agents,workflows,markdown,mermaid,xstate,typescript	2025-04-01T16:01:57.395Z	2025-04-02T12:47:47.731Z	false
ai-primitives	2.0.1	All AI primitives for building intelligent applications	276					2025-05-06T16:41:11.441Z	2026-05-26T14:46:39.021Z	false
platform.do	0.1.11	TypeScript SDK and CLI for the .do Platform - unified API for AI, databases, actions, and workflows on Cloudflare	276	https://github.com/dot-do/ai	https://platform.do	MIT	platform,sdk,cli,ai,database,events,tracking,webhooks,cloudflare,workers,capnweb,rpc,typescript,actions,workflows,automation,business,business-as-code	2025-11-26T12:33:11.824Z	2025-12-11T19:16:52.584Z	false
ai-service	0.1.0	Wrapper for AI entities with pricing and billing capabilities	255	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,service,pricing,billing,stripe	2025-05-06T09:55:12.353Z	2025-05-06T09:55:12.651Z	false
ai-brand	0.1.0	AI-powered brand messaging and visual identity generation	247	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,brand,branding,design,identity,messaging,storyBrand,visual,color,logo,tailwind,iconify	2025-05-06T11:38:24.633Z	2025-05-06T11:38:24.893Z	false
ai-business	0.1.0	Business types and functions for AI applications	242	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,business,goals,plans,okr,storybrand,lean-canvas	2025-04-14T08:22:55.652Z	2025-05-06T09:57:00.848Z	false
durable-objects-nosql	0.0.1	MongoDB-style NoSQL interface for Cloudflare Worker Durable Objects	241	https://github.com/drivly/ai	https://mdx.org.ai	MIT	cloudflare,workers,durable-objects,nosql,mongodb,sqlite	2025-04-14T08:25:34.659Z	2025-04-14T08:25:34.989Z	false
payload-utils	0.0.1	Payload CMS utilities for Cloudflare Workers and NextJS	231			MIT	payload,cms,cloudflare,workers,nextjs	2025-04-14T13:23:02.455Z	2025-04-14T13:23:02.704Z	false
ai-site	0.1.0	Zero-config solution for creating AI-powered Next.js websites	230	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,next.js,zero-config,ai-functions,ai-props	2025-05-05T18:47:24.566Z	2025-05-05T18:47:24.878Z	false
motion.md	0.0.1	Convert Markdown to video presentations using Remotion	227	https://github.com/drivly/ai	https://mdx.org.ai	MIT	markdown,video,remotion,presentation,slidev	2025-04-14T08:25:49.615Z	2025-04-14T08:25:49.850Z	false
startups.studio	0.11.0	Define your entire business as code - CLI for syncing MDX business definitions	225			MIT	startups,mdx,business-as-code,cli	2025-12-17T19:48:13.912Z	2026-05-26T11:08:47.635Z	false
postgres.do	0.1.2	PostgreSQL for Cloudflare Workers - sql tagged template client with Drizzle ORM support	221	https://github.com/dot-do/postgres	https://postgres.do	MIT	postgres,postgresql,cloudflare,workers,sql,database,drizzle,tagged-template,serverless,pglite,wasm	2026-01-22T15:59:15.325Z	2026-01-24T17:13:22.421Z	false
simple-payload	0.0.1	A lightweight package for interfacing with Payload CMS, supporting both direct Node.js usage and REST API-based access for edge runtimes.	220					2025-04-14T13:24:07.266Z	2025-04-14T13:24:07.554Z	false
clickable-apis	0.0.1	This package provides the API function extracted from api.config.ts, used for creating API handlers with enhanced context and error handling.	219					2025-04-14T08:24:44.915Z	2025-04-14T08:24:45.188Z	false
payload-hooks-queue	0.0.1	Queue Payload collection hooks as background tasks or workflows	215					2025-04-14T08:26:04.108Z	2025-04-14T08:26:04.336Z	false
ai-directory	0.1.0	Zero-config solution for creating AI-powered directory applications with Next.js	192	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,next.js,directory,zero-config,ai-functions,ai-props	2025-05-06T12:48:10.264Z	2025-05-06T12:48:10.662Z	false
digital-tasks	2.4.0	Task management primitives for digital workers (agents and humans)	165			MIT	ai,tasks,queue,workers,agents,primitives	2025-12-23T02:31:54.536Z	2026-05-26T14:47:02.544Z	false
human-in-the-loop	2.4.0	Primitives for integrating human oversight and intervention in AI workflows	152			MIT	human,oversight,hitl,primitives	2025-05-06T11:39:18.502Z	2026-05-26T14:47:12.314Z	false
autonomous-agents	2.4.0	Primitives for building and orchestrating autonomous AI agents	149			MIT	ai,agents,autonomous,primitives	2025-05-06T09:55:12.312Z	2026-05-26T14:46:53.487Z	false
ai-screenshot	0.1.0	Generate React components or PNG/SVG images of SaaS app screenshots with AI-powered content generation	142	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,react,screenshot,saas,ui,components,image	2025-05-06T13:54:12.805Z	2025-05-06T13:54:13.153Z	false
ai-plans	0.1.0	Create and manage AI-driven plans with goals and key results	131	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,plans,goals,okr,key-results	2025-05-06T11:37:01.366Z	2025-05-06T11:37:01.618Z	false
drivly	0.1.0	Drivly Commerce API	120	https://github.com/drivly/drivly	https://driv.ly	MIT		2022-10-01T21:14:19.830Z	2022-10-01T21:17:36.893Z	false
services.studio	0.1.0	TypeScript SDK for services.studio, services.delivery, and api.services, - a graph database API for occupational data, schemas, and integrations	111	https://github.com/nathanclevenger/api.services	https://api.services	MIT	api,graph,database,onet,occupation,skills,schema.org,zapier,gs1,naics,typescript,sdk	2025-10-01T17:59:55.378Z	2025-10-01T17:59:55.584Z	false
gptmd	0.2.4	CLI to Generate Markdown Content with GPT	107	https://github.com/nathanclevenger/gpt-markdown-cli	https://github.com/nathanclevenger/gpt-markdown-cli#readme	MIT		2023-03-26T10:38:54.241Z	2023-03-28T11:53:01.955Z	false
ai-startups	0.1.0	Startup types and functions for AI applications combining Business and Service patterns	105	https://github.com/drivly/primitives.org.ai	https://mdx.org.ai	MIT	ai,business,startup,services,site-generator,database	2025-05-06T11:49:52.557Z	2025-05-06T11:49:52.820Z	false
ctx.do	1.2.0	Context Enrichment API	91	ssh://git@github.com/drivly/ctx.do	https://ctx.do	MIT		2022-09-27T16:51:14.218Z	2023-01-07T11:35:25.489Z	false
db.mdx	0.0.18	A simple database	80	https://github.com/ai-primitives/core	https://github.com/ai-primitives/core/tree/main/packages/db.mdx	MIT		2024-12-06T20:08:00.982Z	2024-12-06T21:43:47.301Z	false
beads-workflows	0.1.1	Workflow engine + TypeScript SDK for beads issue tracker	70	https://github.com/dot-do/beads-workflows	https://github.com/dot-do/beads-workflows#readme	MIT	beads,workflows,issue-tracker,automation,claude,agent	2025-12-20T11:20:53.035Z	2025-12-20T16:49:35.591Z	false
@headlessly/content	0.1.2	headless.ly Content entities — Content, Asset, Site	68	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,content,digital-objects,cms,headless-cms,agent-first	2026-03-03T18:40:12.378Z	2026-03-09T23:18:34.362Z	false
@headlessly/cli	0.1.5	CLI tool for headless.ly developers and agents	64	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,cli,agent-first,digital-objects	2026-03-03T18:39:44.364Z	2026-03-09T23:18:19.453Z	false
db4ai	0.3.6	AI-powered database operations with CapnWeb RPC transport for db4	62	https://github.com/dot-do/db4	https://db4.ai	MIT	db4,ai,rpc,capnproto,cloudflare,workers,durable-objects	2026-01-04T16:26:11.426Z	2026-01-23T17:20:15.136Z	false
dotdo	0.1.0	Business-as-Code framework for autonomous businesses run by AI agents	60	https://github.com/dot-do/dotdo	https://github.com/dot-do/dotdo#readme	MIT	durable-objects,cloudflare,workers,typescript,business-as-code,ai-agents,serverless	2026-01-07T01:52:44.142Z	2026-01-12T16:59:50.822Z	false
mdxe	1.9.1	Execute, Test, & Deploy MDX-based Agents, Apps, APIs, and Sites	59	https://github.com/ai-primitives/mdx.org.ai	https://github.com/ai-primitives/mdx.org.ai#readme	MIT	mdx,mdxe,execute,deploy,do,cloudflare,workers,fumadocs,opennext	2024-12-12T14:37:21.102Z	2025-12-20T12:39:29.388Z	false
gitx.do	0.1.3	Git on Cloudflare Durable Objects - A complete git reimplementation for the edge	55	https://github.com/dot-do/gitx	https://github.com/dot-do/gitx#readme	MIT	git,cloudflare,durable-objects,edge,mcp,ai	2026-01-05T11:20:17.112Z	2026-01-26T17:09:11.199Z	false
db.sb	0.1.7	Database SDK with typed collections and admin UI for Startups.Studio	51	https://github.com/dotdo-io/db.sb	https://db.sb	MIT	database,payload,cms,admin,typescript,startups,sdk	2025-12-17T19:50:33.333Z	2025-12-18T16:31:39.766Z	false
icetype	0.3.0	IceType - Type-safe schema language for data lakes and databases	44	https://github.com/dot-do/icetype	https://github.com/dot-do/icetype	MIT	icetype,schema,typescript,iceberg,parquet,data-lake,type-safe	2026-01-16T15:02:10.979Z	2026-02-03T11:25:02.960Z	false
esm.do	0.0.7	Living ESM module system for AI agents - types, modules, tests, and scripts in one place	44	https://github.com/dot-do/esm	https://esm.do	MIT	esm,modules,ai,mcp,typescript,sandbox,cloudflare,workers	2026-01-25T11:57:38.763Z	2026-01-26T20:34:31.520Z	false
@headlessly/crm	0.1.2	headless.ly CRM entities — Contact, Company, Deal	44	https://github.com/headlessly/headless.ly	https://crm.headless.ly	MIT	headlessly,crm,digital-objects,contact,deal,lead,agent-first	2026-03-03T18:40:26.141Z	2026-03-09T23:18:48.100Z	false
next-mdxld	1.3.0	MDX loader for Next.js with dynamic layouts and components	44					2024-12-22T14:44:43.456Z	2025-01-14T18:43:04.766Z	false
@headlessly/projects	0.1.2	headless.ly Projects entities — Project, Issue, Comment	43	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,projects,digital-objects,issue,project-management,agent-first	2026-03-03T18:42:37.972Z	2026-03-09T23:20:16.624Z	false
@headlessly/platform	0.1.2	headless.ly Platform entities — Workflow, Integration, Agent	41	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,platform,digital-objects,workflow,integration,agent,agent-first	2026-03-03T18:42:23.301Z	2026-03-09T23:20:02.002Z	false
api.sb	0.1.2	API SDK for AI, communications, payments, enrichment, and more	41	https://github.com/dotdo-io/api.sb	https://api.sb	MIT	api,ai,payments,communications,enrichment,sdk,typescript	2025-12-17T19:45:41.175Z	2025-12-17T21:38:32.322Z	false
@headlessly/sdk	0.1.2	The unified headless.ly SDK — all 35 entities + $ context	40	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,sdk,digital-objects,agent-first,crm,billing,projects	2026-02-07T15:33:25.369Z	2026-03-09T23:20:46.766Z	false
org.ai	0.1.1	Identity for humans and AI agents	40	https://github.com/dot-org-ai/org.ai	https://id.org.ai	MIT	auth,identity,ai,humans,durable-objects,cloudflare	2026-01-07T02:05:33.623Z	2026-01-09T00:50:55.063Z	false
@headlessly/events	0.1.1	Event system with time travel for headless.ly Digital Objects	40	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,events,event-sourcing,time-travel,cdc,agent-first	2026-03-03T18:40:41.467Z	2026-03-09T21:51:45.397Z	false
ai-list	0.1.4	AI-Powered List Generation Tagged Template Literal (using OpenAI GPT4 / GPT3.5)	40	https://github.com/nathanclevenger/ai-functions	https://github.com/nathanclevenger/ai-functions#readme	MIT	ai,tagged,template,gpt,list	2023-11-03T21:23:49.529Z	2023-11-03T22:16:28.131Z	false
@headlessly/mcp	0.1.2	MCP protocol client for headless.ly — search, fetch, do	39	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,mcp,model-context-protocol,digital-objects,agent-first	2026-03-03T18:41:39.949Z	2026-03-09T23:19:30.638Z	false
bashx.do	0.1.3	AI-enhanced bash execution with safety, intent understanding, and intelligent recovery	39	https://github.com/dot-do/bashx	https://github.com/dot-do/bashx#readme	MIT	bash,shell,ai,cloudflare,workers,mcp,safety	2026-01-09T18:19:35.160Z	2026-01-26T17:09:21.466Z	false
@headlessly/analytics	0.1.1	headless.ly Analytics entities — Event, Metric, Funnel, Goal	39	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,analytics,digital-objects,event,metric,funnel,agent-first	2026-03-03T18:39:13.757Z	2026-03-09T21:50:32.910Z	false
@headlessly/objects	0.1.2	DO-backed NounProvider for digital-objects — bridges Noun() to Durable Object storage	37	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,digital-objects,noun-provider,durable-objects,agent-first	2026-03-03T18:42:08.510Z	2026-03-09T23:19:45.290Z	false
@headlessly/rpc	0.1.2	Preconfigured rpc.do client for headless.ly — capnweb promise pipelining, magic .map(), automatic batching	37	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,rpc,capnweb,promise-pipelining,rpc.do	2026-03-03T18:43:08.513Z	2026-03-09T23:20:31.256Z	false
@headlessly/marketing	0.1.2	headless.ly Marketing entities — Campaign, Segment, Form	34	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,marketing,digital-objects,campaign,segment,form,agent-first	2026-03-03T18:41:24.817Z	2026-03-09T23:19:15.638Z	false
shadmin	0.0.5	Modern admin UI library built with React 19 and shadcn/ui	33	https://github.com/nathanclevenger/shadmin	https://github.com/nathanclevenger/shadmin#readme	MIT	react,admin,ui,shadcn,components,cli,vite	2026-01-06T12:48:33.208Z	2026-01-06T21:12:37.820Z	false
@headlessly/experiments	0.1.2	headless.ly Experimentation entities — Experiment, FeatureFlag	30	https://github.com/headlessly/headless.ly	https://headless.ly	MIT	headlessly,experiments,digital-objects,ab-test,feature-flag,agent-first	2026-03-03T18:40:56.121Z	2026-03-09T23:19:01.907Z	false
ideal-customer-profile	0.1.6	Know exactly who you're selling to	30			MIT	icp,ideal-customer-profile,sales,marketing,buyer-persona	2025-12-17T20:53:18.686Z	2025-12-17T20:54:01.645Z	false
agents.do	0.0.1	A framework and platform for building, deploying, and managing autonomous AI agents	30	https://github.com/drivly/ai	https://agents.do	MIT	agents,ai,autonomous,digital-workers,llm,intelligence,automation	2025-03-27T15:16:35.642Z	2025-03-27T15:16:35.810Z	false
startup-builder	0.2.0	State-machine-driven startup builder — orchestrates the full Foundation Sprint sequence	30			MIT		2025-12-17T19:56:37.744Z	2026-04-04T20:57:29.968Z	false
mdxai	1.2.0	Zero-config CLI to recursively generate and update MDX structured data using MDXLD	30	https://github.com/ai-primitives/mdxai	https://mdx.org.ai	MIT	mdx,mdxld,cli,ai,linked-data,typescript	2024-12-14T16:26:08.986Z	2024-12-27T21:43:01.170Z	false
